player_id,player_name,college,country,draft_year,draft_round,draft_number
1763,Ryan Bowen,Iowa,USA,1998,2,55
1926,Ryan Robertson,Kansas,USA,1999,2,45
1909,Scott Padgett,Kentucky,USA,1999,1,28
1890,Shawn Marion,UNLV,USA,1999,1,9
1883,Steve Francis,Maryland,USA,1999,1,2
1906,Tim James,Miami,USA,1999,1,25
1937,Tim Young,Stanford,USA,1999,2,56
1928,Todd MacCulloch,Washington,Canada,1999,2,47
1892,Trajan Langdon,Duke,USA,1999,1,11
1907,Vonteego Cummings,Pittsburgh,USA,1999,1,26
1887,Wally Szczerbiak,Miami (Ohio),USA,1999,1,6
1895,William Avery,Duke,USA,1999,1,14
2062,A.J. Guyton,Indiana,USA,2000,2,32
2073,Brian Cardinal,Purdue,USA,2000,2,44
2036,Chris Mihm,Texas,USA,2000,1,7
2084,Chris Porter,Auburn,USA,2000,2,55
2042,Courtney Alexander,Fresno State,USA,2000,1,13
2053,Dalibor Bagaric,None,Croatia,2000,1,24
2061,Dan Langhi,Vanderbilt,USA,2000,2,31
2082,Dan McClintock,Northern Arizona,USA,2000,2,53
2032,Darius Miles,None,USA,2000,1,3
2052,DeShawn Stevenson,None,USA,2000,1,23
2035,DerMarr Johnson,Cincinnati,USA,2000,1,6
2046,Desmond Mason,Oklahoma State,USA,2000,1,17
2051,Donnell Harvey,Florida,USA,2000,1,22
1434,Dragan Tarlac,None,Serbia,1995,2,31
2067,Eddie House,Arizona State,USA,2000,2,37
2059,Eduardo Najera,Oklahoma,Mexico,2000,2,38
2057,Erick Barkley,St. John's,USA,2000,1,28
2069,Hanno Mottola,Utah,Finland,2000,2,40
2045,Hedo Turkoglu,None,Turkey,2000,1,16
2074,Jabari Smith,Louisiana State,USA,2000,2,45
2054,Jake Tsakalidis,None,Greece,2000,1,25
2063,Jake Voskuhl,Connecticut,USA,2000,2,33
2048,Jamaal Magloire,Kentucky,Canada,2000,1,19
2037,Jamal Crawford,Michigan,USA,2000,1,8
1554,Jamal Robinson,Virginia,USA,1997,,
2044,Jason Collier,Georgia Tech,USA,2000,1,15
2078,Jason Hart,Syracuse,USA,2000,2,49
2040,Jerome Moiso,UCLA,France,2000,1,11
2038,Joel Przybilla,Minnesota,USA,2000,1,9
2030,Kenyon Martin,Cincinnati,USA,2000,1,1
2039,Keyon Dooling,Missouri,USA,2000,1,10
2064,Khalid El-Amin,Connecticut,USA,2000,2,34
2068,Lavor Postell,St. John's,USA,2000,2,39
1924,Lee Nailon,TCU,USA,1999,2,43
2055,Mamadou N'diaye,Auburn,Senegal,2000,1,26
1531,Marc Jackson,Temple,USA,1997,2,37
2033,Marcus Fizer,Iowa State,USA,2000,1,4
1548,Mark Blount,Pittsburgh,USA,1997,2,54
2058,Mark Madsen,Stanford,USA,2000,1,29
2043,Mateen Cleaves,Michigan State,USA,2000,1,14
2072,Michael Redd,Ohio State,USA,2000,2,43
2034,Mike Miller,Florida,USA,2000,1,5
2065,Mike Smith,Louisiana-Monroe,USA,2000,2,35
2050,Morris Peterson,Michigan State,USA,2000,1,21
2071,Olumide Oyedeji,None,Nigeria,2000,2,42
2047,Quentin Richardson,DePaul,USA,2000,1,18
2066,Soumaila Samake,None,Mali,2000,2,36
1536,Stephen Jackson,Butler C.C. (KS),USA,1997,2,42
2031,Stromile Swift,Louisiana State,USA,2000,1,2
1917,Wang Zhi-zhi,None,China,1999,2,36
2228,Alton Ford,Houston,USA,2001,2,50
2264,Alvin Jones,Georgia Tech,USA,2001,2,56
1905,Andrei Kirilenko,None,Russia,1999,1,24
1738,Ansu Sesay,Mississippi,USA,1998,2,30
2238,Antonis Fotsis,None,Greece,2001,2,47
2250,Bobby Simmons,DePaul,USA,2001,2,41
2220,Brandon Armstrong,Pepperdine,USA,2001,1,23
2217,Brendan Haywood,North Carolina,USA,2001,1,20
2243,Brian Scalabrine,Southern California,USA,2001,2,34
2245,Damone Brown,Syracuse,USA,2001,2,36
2205,DeSagana Diop,None,Senegal,2001,1,8
2248,Earl Watson,UCLA,USA,2001,2,39
2204,Eddie Griffin,Seton Hall,USA,2001,1,7
2201,Eddy Curry,None,USA,2001,1,4
2081,Ernest Brown,Indian Hills C.C.,USA,2000,2,52
2041,Etan Thomas,Syracuse,USA,2000,1,12
2222,Gerald Wallace,Alabama,USA,2001,1,25
2240,Gilbert Arenas,Arizona,USA,2001,2,30
2224,Jamaal Tinsley,Iowa State,USA,2001,1,27
2249,Jamison Brewer,Auburn,USA,2001,2,40
2260,Jarron Collins,Stanford,USA,2001,2,52
2215,Jason Collins,Stanford,USA,2001,1,18
2202,Jason Richardson,Michigan State,USA,2001,1,5
2244,Jeff Trepagnier,Southern California,USA,2001,2,35
2219,Jeryl Sasser,Southern Methodist,USA,2001,1,22
2207,Joe Johnson,Arkansas,USA,2001,1,10
2218,Joseph Forte,North Carolina,USA,2001,1,21
2208,Kedrick Brown,Northwest Florida State,USA,2001,1,11
2261,Kenny Satterfield,Cincinnati,USA,2001,2,53
2213,Kirk Haston,Indiana,USA,2001,1,16
2198,Kwame Brown,None,USA,2001,1,1
1910,Leon Smith,None,USA,1999,1,29
2254,Loren Woods,Arizona,USA,2001,2,45
2214,Michael Bradley,Villanova,USA,2001,1,17
2200,Pau Gasol,None,Spain,2001,1,3
1542,Predrag Drobnjak,None,Serbia,1997,2,48
2056,Primoz Brezec,None,Slovenia,2000,1,27
2210,Richard Jefferson,Arizona,USA,2001,1,13
2206,Rodney White,North Carolina-Charlotte,USA,2001,1,9
2257,Ruben Boumtje-Boumtje,Georgetown,USA,2001,2,49
2223,Samuel Dalembert,Seton Hall,Haiti,2001,1,26
2203,Shane Battier,Duke,USA,2001,1,6
2049,Speedy Claxton,Hofstra,USA,2000,1,20
2212,Steven Hunter,DePaul,USA,2001,1,15
2242,Terence Morris,Maryland,USA,2001,2,33
2225,Tony Parker,None,France,2001,1,28
1762,Tremaine Fowlkes,Fresno State,USA,1998,2,54
2239,Trenton Hassell,Austin Peay,USA,2001,2,29
2211,Troy Murphy,Notre Dame,USA,2001,1,14
2199,Tyson Chandler,None,USA,2001,1,2
2349,Victor Alexander,Iowa State,USA,1991,1,17
2209,Vladimir Radmanovic,None,Serbia,2001,1,12
2226,Will Solomon,Clemson,USA,2001,2,32
2216,Zach Randolph,Michigan State,USA,2001,1,19
1442,Zeljko Rebraca,None,Serbia,1994,2,54
2405,Amar'e Stoudemire,None,USA,2002,1,9
2411,Bostjan Nachbar,None,Slovenia,2002,1,15
2430,Carlos Boozer,Duke,USA,2002,2,34
2406,Caron Butler,Connecticut,USA,2002,1,10
2418,Casey Jacobsen,Stanford,USA,2002,1,22
2423,Chris Jefferies,Fresno State,USA,2002,1,27
2442,Chris Owens,Texas,USA,2002,2,47
2404,Chris Wilcox,Maryland,USA,2002,1,8
2402,Dajuan Wagner,Memphis,USA,2002,1,6
2424,Dan Dickau,Gonzaga,USA,2002,1,28
2429,Dan Gadzuric,UCLA,Netherlands,2002,2,33
2400,Drew Gooden,Kansas,USA,2002,1,4
981,Efthimios Rentzias,None,Greece,1996,1,23
2436,Flip Murray,Shaw,USA,2002,2,41
2421,Frank Williams,Illinois,USA,2002,1,25
2410,Fred Jones,Oregon,USA,2002,1,14
1921,Gordan Giricek,None,Croatia,1999,2,40
2462,Guy Rucker,Iowa,USA,1999,,
2080,Igor Rakocevic,None,Serbia,2000,2,51
2441,Jamal Sampson,California,USA,2002,2,46
2407,Jared Jeffries,Indiana,USA,2002,1,11
2412,Jiri Welsch,None,Czech Republic,2002,1,16
2422,John Salmons,Miami,USA,2002,1,26
2413,Juan Dixon,Maryland,USA,2002,1,17
2416,Kareem Rush,Missouri,USA,2002,1,20
2256,Ken Johnson,Ohio State,USA,2001,2,48
2437,Lonny Baxter,Maryland,USA,2002,2,43
1766,Maceo Baston,Michigan,USA,1998,2,58
1938,Manu Ginobili,None,Argentina,1999,2,57
2409,Marcus Haislip,Tennessee,USA,2002,1,13
2060,Marko Jaric,None,Serbia,2000,2,30
2246,Mehmet Okur,None,Turkey,2001,2,37
2408,Melvin Ely,Fresno State,USA,2002,1,12
2399,Mike Dunleavy,Duke,USA,2002,1,3
2403,Nene,None,Brazil,2002,1,7
2401,Nikoloz Tskitishvili,None,Georgia,2002,1,5
2417,Qyntel Woods,Northeast Mississippi CC,USA,2002,1,21
2446,Rasual Butler,La Salle,USA,2002,2,52
2425,Robert Archibald,Illinois,Scotland,2002,2,31
2427,Roger Mason Jr.,Virginia,USA,2002,2,30
2415,Ryan Humphrey,Notre Dame,USA,2002,1,19
2253,Sean Lampley,California,USA,2001,2,44
2447,Tamar Slay,Marshall,USA,2002,2,53
2419,Tayshaun Prince,Kentucky,USA,2002,1,23
2432,Tito Maddox,Fresno State,USA,2002,2,37
2428,Vincent Yarbrough,Tennessee,USA,2002,2,32
2397,Yao Ming,None,China,2002,1,1
2564,Boris Diaw,None,France,2003,1,21
2599,Brandon Hunter,Ohio,USA,2003,2,56
2567,Brian Cook,Illinois,USA,2003,1,24
2546,Carmelo Anthony,Syracuse,USA,2003,1,3
2547,Chris Bosh,Georgia Tech,USA,2003,1,4
2549,Chris Kaman,Central Michigan,USA,2003,1,6
2414,Curtis Borchardt,Stanford,USA,2002,1,18
2563,Dahntay Jones,Duke,USA,2003,1,20
2443,Darius Songaila,Wake Forest,Lithuania,2002,2,49
2545,Darko Milicic,None,Serbia,2003,1,2
2561,David West,Xavier,USA,2003,1,18
2548,Dwyane Wade,Marquette,USA,2003,1,5
1922,Francisco Elson,California,Netherlands,1999,2,41
2592,James Jones,Miami,USA,2003,2,49
2553,Jarvis Hayes,Georgia,USA,2003,1,10
2574,Jason Kapono,UCLA,USA,2003,2,31
2602,Jerome Beasley,North Dakota,USA,2003,2,33
2572,Josh Howard,Wake Forest,USA,2003,1,29
2079,Kaniel Dickens,Idaho,USA,2000,2,50
2586,Keith Bogans,Kentucky,USA,2003,2,43
2570,Kendrick Perkins,None,USA,2003,1,27
2550,Kirk Hinrich,Kansas,USA,2003,1,7
2594,Kyle Korver,Creighton,USA,2003,2,51
2544,LeBron James,None,USA,2003,1,1
2571,Leandro Barbosa,None,Brazil,2003,1,28
2557,Luke Ridnour,Oregon,USA,2003,1,14
2575,Luke Walton,Arizona,USA,2003,2,32
2573,Maciej Lampe,None,Poland,2003,2,30
2556,Marcus Banks,UNLV,USA,2003,1,13
2440,Matt Barnes,UCLA,USA,2002,2,45
2552,Michael Sweetney,Georgetown,USA,2003,1,9
2554,Mickael Pietrus,None,France,2003,1,11
2590,Mo Williams,Alabama,USA,2003,2,47
2569,Ndudi Ebi,None,USA,2003,1,26
2241,Omar Cook,St. John's,USA,2001,2,31
2221,Raul Lopez,None,Spain,2001,1,24
2558,Reece Gaines,Louisville,USA,2003,1,15
2562,Sasha Pavlovic,None,Montenegro,2003,1,19
2582,Slavko Vranes,None,Montenegro,2003,2,39
2581,Steve Blake,Maryland,USA,2003,2,38
2551,T.J. Ford,Texas,USA,2003,1,8
1765,Torraye Braggs,Xavier,USA,1998,2,57
2580,Travis Hansen,Brigham Young,USA,2003,2,37
2566,Travis Outlaw,None,USA,2003,1,23
2559,Troy Bell,Boston College,USA,2003,1,16
2584,Willie Green,Detroit,USA,2003,2,41
2560,Zarko Cabarkapa,None,Serbia,2003,1,17
2585,Zaza Pachulia,None,Georgia,2003,2,42
2565,Zoran Planinic,None,Croatia,2003,1,22
2744,Al Jefferson,None,USA,2004,1,15
2760,Anderson Varejao,None,Brazil,2004,2,30
2765,Andre Emmett,Texas Tech,USA,2004,2,35
2738,Andre Iguodala,Arizona,USA,2004,1,9
2740,Andris Biedrins,None,Latvia,2004,1,11
2766,Antonio Burks,Memphis,USA,2004,2,36
2732,Ben Gordon,Connecticut,USA,2004,1,3
2757,Beno Udrih,None,Slovenia,2004,1,28
2774,Bernard Robinson,Michigan,USA,2004,2,45
2568,Carlos Delfino,None,Argentina,2003,1,25
2768,Chris Duhon,Duke,USA,2004,2,38
2451,Corsley Edwards,Central Connecticut State,USA,2002,2,57
2758,David Harrison,Colorado,USA,2004,1,29
2753,Delonte West,St. Joseph's (PA),USA,2004,1,24
2734,Devin Harris,Wisconsin,USA,2004,1,5
2764,Donta Smith,Southeastern Illinois,USA,2004,2,34
2748,Dorell Wright,None,USA,2004,1,19
2730,Dwight Howard,None,USA,2004,1,1
2731,Emeka Okafor,Connecticut,USA,2004,1,2
2775,Ha Ha,None,South Korea,2004,2,46
2747,JR Smith,No College,USA,2004,1,18
2761,Jackson Vroman,Iowa State,USA,2004,2,31
2749,Jameer Nelson,St. Joseph's (PA),USA,2004,1,20
2735,Josh Childress,Stanford,USA,2004,1,6
2746,Josh Smith,None,USA,2004,1,17
2770,Justin Reed,Mississippi,USA,2004,2,40
2755,Kevin Martin,Western Carolina,USA,2004,1,26
2745,Kirk Snyder,Nevada-Reno,USA,2004,1,16
2743,Kris Humphries,Minnesota,USA,2004,1,14
2763,Lionel Chalmers,Xavier,USA,2004,2,33
2784,Luis Flores,Manhattan,USA,2004,2,55
2739,Luke Jackson,Oregon,USA,2004,1,10
2736,Luol Deng,Duke,United Kingdom,2004,1,7
2435,Mario Kasun,None,Croatia,2002,2,40
2891,Mark Jones,St. Bonaventure,USA,1983,4,82
2588,Matt Bonner,Florida,USA,2003,2,45
2782,Matt Freije,Vanderbilt,USA,2004,2,53
2420,Nenad Krstic,None,Serbia,2002,1,24
2555,Nick Collison,Kansas,USA,2003,1,12
2776,Pape Sow,California State-Fullerton,Senegal,2004,2,47
2750,Pavel Podkolzin,None,Russia,2004,1,21
2762,Peter John Ramos,None,Puerto Rico,2004,2,32
2737,Rafael Araujo,Brigham Young,Brazil,2004,1,8
2741,Robert Swift,None,USA,2004,1,12
2767,Royal Ivey,Texas,USA,2004,2,37
2756,Sasha Vujacic,None,Slovenia,2004,1,27
2742,Sebastian Telfair,None,USA,2004,1,13
2733,Shaun Livingston,None,USA,2004,1,4
2754,Tony Allen,Oklahoma State,USA,2004,1,25
2772,Trevor Ariza,UCLA,USA,2004,2,43
2751,Viktor Khryapa,None,Russia,2004,1,22
101165,Alex Acker,Pepperdine,USA,2005,2,60
101161,Amir Johnson,No College,USA,2005,2,56
101154,Andray Blatche,None,USA,2005,2,49
101106,Andrew Bogut,Utah,Australia,2005,1,1
101115,Andrew Bynum,None,USA,2005,1,10
101120,Antoine Wright,Texas A&M,USA,2005,1,15
101152,Bracey Wright,Indiana,USA,2005,2,47
101138,Brandon Bass,Louisiana State,USA,2005,2,33
101139,CJ Miles,None,USA,2005,2,34
101112,Channing Frye,Arizona,USA,2005,1,8
101111,Charlie Villanueva,Connecticut,USA,2005,1,7
101108,Chris Paul,Wake Forest,USA,2005,1,4
101147,Chris Taft,Pittsburgh,USA,2005,2,42
101137,Daniel Ewing,Duke,USA,2005,2,32
101122,Danny Granger,New Mexico,USA,2005,1,17
101135,David Lee,Florida,USA,2005,1,30
101114,Deron Williams,Illinois,USA,2005,1,3
2583,Derrick Zimmerman,Mississippi State,USA,2003,2,40
101159,Dijon Thompson,UCLA,USA,2005,2,54
200782,P.J. Tucker,Texas,USA,2006,2,35
101128,Francisco Garcia,Louisville,Dominican Republic,2005,1,23
101123,Gerald Green,No College,USA,2005,1,18
101124,Hakim Warrick,Syracuse,USA,2005,1,19
101113,Ike Diogu,Arizona State,USA,2005,1,9
101127,Jarrett Jack,Georgia Tech,USA,2005,1,22
101131,Jason Maxiell,Cincinnati,USA,2005,1,26
101121,Joey Graham,Oklahoma State,USA,2005,1,16
101130,Johan Petro,None,France,2005,1,25
101125,Julius Hodge,North Carolina State,USA,2005,1,20
101160,Lawrence Roberts,Mississippi State,USA,2005,2,55
101132,Linas Kleiza,Missouri,Lithuania,2005,1,27
101150,Lou Williams,None,USA,2005,2,45
101129,Luther Head,Illinois,USA,2005,1,24
101110,Martell Webster,None,USA,2005,1,6
101149,Martynas Andriuskevicius,None,Lithuania,2005,2,44
101107,Marvin Williams,North Carolina,USA,2005,1,2
101145,Monta Ellis,None,USA,2005,2,40
101126,Nate Robinson,Washington,USA,2005,1,21
101158,Orien Greene,Louisiana-Lafayette,USA,2005,2,53
2450,Randy Holcomb,San Diego State,USA,2002,2,56
101119,Rashad McCants,North Carolina,USA,2005,1,14
101109,Raymond Felton,North Carolina,USA,2005,1,5
101156,Robert Whaley,Walsh,USA,2005,2,51
101142,Ronny Turiaf,Gonzaga,France,2005,2,37
101155,Ryan Gomes,Providence,USA,2005,2,50
101136,Salim Stoudamire,Arizona,USA,2005,2,31
101118,Sean May,North Carolina,USA,2005,1,13
2752,Sergei Monia,None,Russia,2004,1,23
101143,Travis Diener,Marquette,USA,2005,2,38
101144,Von Wafer,Florida State,USA,2005,2,39
101134,Wayne Simien,Kansas,USA,2005,1,29
101117,Yaroslav Korolev,None,Russia,2005,1,12
200747,Adam Morrison,Gonzaga,USA,2006,1,3
200792,Alexander Johnson,Florida State,USA,2006,2,45
200745,Andrea Bargnani,None,Italy,2006,1,1
2601,Andreas Glyniadakis,None,Greece,2003,2,58
200784,Bobby Jones,Washington,USA,2006,2,37
200750,Brandon Roy,Washington,USA,2006,1,6
200759,Cedric Simmons,North Carolina State,USA,2006,1,15
200783,Craig Smith,Boston College,USA,2006,2,36
200806,Damir Markota,None,Croatia,2006,2,59
200789,Daniel Gibson,Texas,USA,2006,2,42
200786,David Noel,North Carolina,USA,2006,2,39
200793,Dee Brown,Illinois,USA,2006,2,46
101141,Ersan Ilyasova,None,Turkey,2005,2,36
200801,Hassan Adams,Arizona,USA,2006,2,54
200756,Hilton Armstrong,Connecticut,USA,2006,1,12
200755,JJ Redick,Duke,USA,2006,1,11
200788,James Augustine,Illinois,USA,2006,2,41
2591,James Lang,None,USA,2003,2,48
200778,James White,Cincinnati,USA,2006,2,31
200770,Jordan Farmar,UCLA,USA,2006,1,26
200767,Josh Boone,Connecticut,USA,2006,1,23
200768,Kyle Lowry,Villanova,USA,2006,1,24
200746,LaMarcus Aldridge,Texas,USA,2006,1,2
200796,Leon Powe,California,USA,2006,2,49
200790,Marcus Vinicius,None,Brazil,2006,2,43
200766,Marcus Williams,Connecticut,USA,2006,1,22
200776,Mardy Collins,Temple,USA,2006,1,29
200772,Maurice Ager,Michigan State,USA,2006,1,28
101153,Mickael Gelabale,None,France,2005,2,48
101148,Mile Ilic,None,Serbia,2005,2,43
200754,Mouhamed Sene,None,Senegal,2006,1,10
200753,Patrick O'Bryant,Bradley,USA,2006,1,9
200781,Paul Davis,Michigan State,USA,2006,2,34
200794,Paul Millsap,Louisiana Tech,USA,2006,2,47
200763,Quincy Douby,Rutgers,USA,2006,1,19
200765,Rajon Rondo,Kentucky,USA,2006,1,21
200751,Randy Foye,Villanova,USA,2006,1,7
200764,Renaldo Balkman,South Carolina,USA,2006,1,20
200760,Rodney Carney,Memphis,USA,2006,1,16
200758,Ronnie Brewer,Arkansas,USA,2006,1,14
200752,Rudy Gay,Connecticut,USA,2006,1,8
200797,Ryan Hollins,UCLA,USA,2006,2,50
200771,Sergio Rodriguez,None,Spain,2006,1,27
200769,Shannon Brown,Michigan State,USA,2006,1,25
200761,Shawne Williams,Memphis,USA,2006,1,17
200749,Shelden Williams,Duke,USA,2006,1,5
200780,Solomon Jones,South Florida,USA,2006,2,33
200779,Steve Novak,Marquette,USA,2006,2,32
200757,Thabo Sefolosha,None,Switzerland,2006,1,13
200748,Tyrus Thomas,Louisiana State,USA,2006,1,4
101166,Uros Slokar,None,Slovenia,2005,2,58
2779,Vassilis Spanoulis,None,Greece,2004,2,50
200807,Will Blalock,Iowa State,USA,2006,2,60
201166,Aaron Brooks,Oregon,USA,2007,1,26
201189,Aaron Gray,Pittsburgh,USA,2007,2,49
201151,Acie Law,Texas A&M,USA,2007,1,11
201143,Al Horford,Florida,Dominican Republic,2007,1,3
201154,Al Thornton,Florida State,USA,2007,1,14
201169,Alando Tucker,Wisconsin,USA,2007,1,29
201167,Arron Afflalo,UCLA,USA,2007,1,27
201148,Brandan Wright,North Carolina,USA,2007,1,8
201171,Carl Landry,Purdue,USA,2007,2,31
200798,Cheikh Samb,None,Senegal,2006,2,51
201181,Chris Richard,Florida,USA,2007,2,41
201147,Corey Brewer,Florida,USA,2007,1,7
201199,DJ Strawberry,Maryland,USA,2007,2,59
201161,Daequan Cook,Ohio State,USA,2007,1,21
201193,Demetris Nichols,Syracuse,USA,2007,2,53
201187,Dominic McGuire,Fresno State,USA,2007,2,47
201172,Gabe Pruitt,Southern California,USA,2007,2,32
201175,Glen Davis,Louisiana State,USA,2007,2,35
200799,Guillermo Diaz,Miami,USA,2006,2,52
101133,Ian Mahinmi,None,France,2005,1,28
201162,Jared Dudley,Boston College,USA,2007,1,22
201160,Jason Smith,Colorado State,USA,2007,1,20
201159,Javaris Crittenton,Georgia Tech,USA,2007,1,19
201145,Jeff Green,Georgetown,USA,2007,1,5
201176,Jermareo Davidson,Alabama,USA,2007,2,36
201149,Joakim Noah,Florida,USA,2007,1,9
201177,Josh McRoberts,Duke,USA,2007,2,37
2434,Juan Carlos Navarro,None,Spain,2002,2,39
201153,Julian Wright,Kansas,USA,2007,1,13
201142,Kevin Durant,Texas,USA,2007,1,2
200785,Kosta Perovic,None,Serbia,2006,2,38
201178,Kyrylo Fesenko,None,Ukraine,2007,2,38
2449,Luis Scola,None,Argentina,2002,2,55
101162,Marcin Gortat,None,Poland,2005,2,57
201158,Marco Belinelli,None,Italy,2007,1,18
201173,Marcus Williams,Arizona,USA,2007,2,33
201144,Mike Conley,Ohio State,USA,2007,1,4
201165,Morris Almond,Rice,USA,2007,1,25
201174,Nick Fazekas,Nevada-Reno,USA,2007,2,34
201156,Nick Young,Southern California,USA,2007,1,16
200762,Oleksiy Pecherov,None,Ukraine,2006,1,18
201196,Ramon Sessions,Nevada-Reno,USA,2007,2,56
201155,Rodney Stuckey,Eastern Washington,USA,2007,1,15
201157,Sean Williams,Boston College,USA,2007,1,17
201150,Spencer Hawes,Washington,USA,2007,1,10
201186,Stephane Lasme,Massachusetts,Gabon,2007,2,46
201192,Taurean Green,Florida,USA,2007,2,52
201152,Thaddeus Young,Georgia Tech,USA,2007,1,12
201163,Wilson Chandler,DePaul,USA,2007,1,23
201146,Yi Jianlian,None,China,2007,1,6
201582,Alexis Ajinca,None,France,2008,1,20
201576,Anthony Randolph,Louisiana State,USA,2008,1,14
201575,Brandon Rush,Kansas,USA,2008,1,13
201572,Brook Lopez,Stanford,USA,2008,1,10
201604,Chris Douglas-Roberts,Memphis,USA,2008,2,40
201584,Courtney Lee,Western Kentucky,USA,2008,1,22
201571,D.J. Augustin,Texas,USA,2008,1,9
201591,DJ White,Indiana,USA,2008,1,29
201568,Danilo Gallinari,None,Italy,2008,1,6
201616,Darnell Jackson,Kansas,USA,2008,2,52
201589,Darrell Arthur,Kansas,USA,2008,1,27
201599,DeAndre Jordan,Texas A&M,USA,2008,2,35
201565,Derrick Rose,Memphis,USA,2008,1,1
201590,Donte Greene,Syracuse,USA,2008,1,28
201569,Eric Gordon,Indiana,USA,2008,1,7
201588,George Hill,Indiana-Purdue Indianapolis,USA,2008,1,26
201609,Goran Dragic,None,Slovenia,2008,2,45
201141,Greg Oden,Ohio State,USA,2007,1,1
201611,Henry Walker,Kansas State,USA,2008,2,47
201592,J.R. Giddens,New Mexico,USA,2008,1,30
201581,JJ Hickson,North Carolina State,USA,2008,1,19
201580,JaVale McGee,Nevada-Reno,USA,2008,1,18
201574,Jason Thompson,Rider University,USA,2008,1,12
201573,Jerryd Bayless,Arizona,USA,2008,1,11
201570,Joe Alexander,West Virginia,USA,2008,1,8
201621,Joe Crawford,Kentucky,USA,2008,2,58
201595,Joey Dorsey,Memphis,USA,2008,2,33
201567,Kevin Love,UCLA,USA,2008,1,5
201585,Kosta Koufos,Ohio State,USA,2008,1,23
201602,Kyle Weaver,Washington State,USA,2008,2,38
201601,Luc Mbah a Moute,UCLA,Cameroon,2008,2,37
201612,Malik Hairston,Oregon,USA,2008,2,48
201188,Marc Gasol,None,Spain,2007,2,48
201596,Mario Chalmers,Kansas,USA,2008,2,34
201578,Marreese Speights,Florida,USA,2008,1,16
201563,Michael Beasley,Kansas State,USA,2008,1,2
201446,Mike Taylor,Iowa State,USA,2008,2,55
201605,Nathan Jawai,Midland (Texas),Australia,2008,2,41
201587,Nicolas Batum,None,France,2008,1,25
201564,O.J. Mayo,Southern California,USA,2008,1,3
201577,Robin Lopez,Stanford,USA,2008,1,15
101146,Roko Ukic,None,Croatia,2005,2,41
201579,Roy Hibbert,Georgetown,USA,2008,1,17
201164,Rudy Fernandez,None,Spain,2007,1,24
201566,Russell Westbrook,UCLA,USA,2008,1,4
201583,Ryan Anderson,California,USA,2008,1,21
201606,Sean Singletary,Virginia,USA,2008,2,42
201603,Sonny Weems,Arkansas,USA,2008,2,39
201180,Sun Sun,None,China,2007,2,40
201594,Walter Sharpe,Alabama-Birmingham,USA,2008,2,32
201985,AJ Price,Connecticut,USA,2009,2,52
201948,Austin Daye,Gonzaga,USA,2009,1,15
201943,Brandon Jennings,None,USA,2009,1,10
201957,Byron Mullens,Ohio State,USA,2009,1,24
201978,Chase Budinger,Arizona,USA,2009,2,44
201969,DaJuan Summers,Georgetown,USA,2009,2,35
201980,Danny Green,North Carolina,USA,2009,2,46
201967,Dante Cunningham,Villanova,USA,2009,2,33
201954,Darren Collison,UCLA,USA,2009,1,21
2431,David Andersen,None,Australia,2002,2,36
201971,DeJuan Blair,Pittsburgh,USA,2009,2,37
201942,DeMar DeRozan,Southern California,USA,2009,1,9
201960,DeMarre Carroll,Missouri,USA,2009,1,27
201974,Derrick Brown,Xavier,USA,2009,2,40
201947,Earl Clark,Louisville,USA,2009,1,14
201953,Eric Maynor,Virginia Commonwealth,USA,2009,1,20
201945,Gerald Henderson,Duke,USA,2009,1,12
201934,Hasheem Thabeet,Connecticut,Tanzania,2009,1,2
201935,James Harden,Arizona State,USA,2009,1,3
201949,James Johnson,Wake Forest,USA,2009,1,16
201191,JamesOn Curry,Oklahoma State,USA,2007,2,51
201965,Jeff Ayres,Arizona State,USA,2009,2,31
201952,Jeff Teague,Wake Forest,USA,2009,1,19
201966,Jermaine Taylor,Central Florida,USA,2009,2,32
201975,Jodie Meeks,Kentucky,USA,2009,2,41
201972,Jon Brockman,Washington,USA,2009,2,38
201973,Jonas Jerebko,None,Sweden,2009,2,39
201938,Jonny Flynn,Syracuse,USA,2009,1,6
201941,Jordan Hill,Arizona,USA,2009,1,8
201950,Jrue Holiday,UCLA,USA,2009,1,17
201991,Lester Hudson,Tennessee-Martin,USA,2009,2,58
201977,Marcus Thornton,Louisiana State,USA,2009,2,43
201956,Omri Casspi,None,Israel,2009,1,23
201988,Patty Mills,St.Mary's College of California,Australia,2009,2,55
201958,Rodrigue Beaubois,None,France,2009,1,25
201970,Sam Young,Pittsburgh,USA,2009,2,36
201586,Serge Ibaka,None,Republic of the Congo,2008,1,24
201939,Stephen Curry,Davidson,USA,2009,1,7
201959,Taj Gibson,Southern California,USA,2009,1,26
201981,Taylor Griffin,Oklahoma,USA,2009,2,48
201944,Terrence Williams,Louisville,USA,2009,1,11
201962,Toney Douglas,Florida State,USA,2009,1,29
201951,Ty Lawson,North Carolina,USA,2009,1,18
201946,Tyler Hansbrough,North Carolina,USA,2009,1,13
201936,Tyreke Evans,Memphis,USA,2009,1,4
201961,Wayne Ellington,North Carolina,USA,2009,1,28
202329,Al-Farouq Aminu,Wake Forest,USA,2010,1,8
202360,Andy Rautins,Syracuse,USA,2010,2,38
202356,Armon Johnson,Nevada-Reno,USA,2010,2,34
202340,Avery Bradley,Texas,USA,2010,1,19
201933,Blake Griffin,Oklahoma,USA,2009,1,1
201963,Christian Eyenga,None,Congo,2009,1,30
